,CustomerID,first_time_buying,Recency,Frequency,Monetary
2167,15298.0,2010-12-08 13:55:00,1,12,4799.9
2168,15299.0,2010-12-02 16:48:00,66,7,4507.01
2169,15300.0,2011-10-06 17:08:00,63,1,496.44
2170,15301.0,2010-12-06 12:21:00,50,12,5070.35
2171,15303.0,2011-02-22 13:59:00,289,1,574.02
2172,15304.0,2010-12-06 11:42:00,60,8,694.4000000000001
2173,15306.0,2011-07-14 15:22:00,63,3,1174.35
2174,15307.0,2011-09-05 11:38:00,95,1,205.3
2175,15308.0,2011-03-10 13:08:00,273,1,310.47
2176,15311.0,2010-12-01 09:41:00,0,91,60767.9
2177,15312.0,2010-12-20 12:51:00,74,4,924.85
2178,15313.0,2011-08-21 16:02:00,109,1,52.0
2179,15314.0,2011-05-24 14:39:00,198,1,327.97
2180,15315.0,2011-08-15 15:17:00,63,2,570.5
2181,15316.0,2011-01-17 11:34:00,326,1,165.0
2182,15318.0,2011-12-06 11:30:00,3,1,312.62
2183,15319.0,2011-03-01 12:48:00,283,1,204.5
2184,15320.0,2011-10-26 13:27:00,43,1,267.13
2185,15321.0,2011-02-21 11:10:00,70,3,2748.31
2186,15322.0,2011-09-15 09:34:00,85,1,679.68
2187,15325.0,2011-08-28 11:55:00,103,1,162.29
2188,15326.0,2011-01-10 11:38:00,333,1,311.71
2189,15327.0,2011-10-18 11:55:00,52,1,208.75
2190,15329.0,2011-06-21 10:37:00,38,3,1049.7
2191,15330.0,2011-10-10 12:30:00,31,2,714.96
2192,15332.0,2010-12-05 12:00:00,365,4,1661.06
2193,15333.0,2011-05-15 13:27:00,207,1,1028.56
2194,15334.0,2011-06-19 13:51:00,156,3,351.67
2195,15335.0,2011-10-17 12:50:00,53,1,173.97
2196,15339.0,2011-01-25 13:15:00,65,2,574.07
2197,15341.0,2011-09-20 09:40:00,80,1,2020.52
2198,15342.0,2011-08-02 10:19:00,129,1,406.09
2199,15343.0,2011-09-13 13:55:00,86,1,364.5
2200,15344.0,2011-09-26 14:48:00,0,3,563.94
2201,15345.0,2011-10-25 11:28:00,45,1,393.54
2202,15346.0,2011-01-11 11:18:00,332,1,252.42000000000002
2203,15347.0,2010-12-08 15:25:00,365,1,201.60000000000002
2204,15348.0,2011-09-28 13:17:00,71,1,158.04
2205,15349.0,2011-06-05 15:46:00,157,2,473.81
2206,15350.0,2010-12-01 13:33:00,372,1,115.65
2207,15351.0,2010-12-05 11:49:00,11,7,1960.1100000000001
2208,15353.0,2010-12-07 11:49:00,254,2,777.02
2209,15355.0,2011-10-17 15:22:00,28,2,277.05
2210,15356.0,2010-12-06 14:05:00,30,10,2766.5
2211,15358.0,2010-12-09 10:04:00,4,22,8347.2
2212,15360.0,2011-10-31 09:35:00,39,1,427.93
2213,15361.0,2010-12-13 09:52:00,361,1,418.92
2214,15363.0,2010-12-02 12:28:00,372,1,326.0
2215,15364.0,2011-03-30 13:39:00,95,2,913.19
2216,15365.0,2011-01-28 13:08:00,25,7,2314.32
2217,15366.0,2010-12-16 15:59:00,74,2,602.51
2218,15367.0,2011-03-09 13:53:00,56,4,1877.59
2219,15368.0,2011-11-18 14:42:00,20,1,446.94000000000005
2220,15370.0,2011-01-11 11:32:00,40,7,2386.05
2221,15372.0,2011-07-25 16:39:00,136,1,2007.3999999999999
2222,15373.0,2010-12-03 14:40:00,7,12,2415.91
2223,15374.0,2011-08-03 09:59:00,128,1,168.0
2224,15376.0,2011-05-01 13:45:00,39,3,1233.3600000000001
2225,15379.0,2010-12-16 13:02:00,168,7,3703.29
2226,15380.0,2010-12-09 15:01:00,8,5,1690.2600000000002
2227,15381.0,2011-03-16 13:44:00,213,2,596.85
2228,15382.0,2011-02-17 12:01:00,14,6,5955.71
2229,15384.0,2010-12-15 11:34:00,169,2,642.41
2230,15385.0,2011-10-30 15:11:00,39,1,316.88
2231,15386.0,2011-06-06 13:47:00,185,1,394.14
2232,15388.0,2011-03-14 13:53:00,269,1,140.54
2233,15389.0,2011-06-20 16:18:00,171,1,500.0
2234,15392.0,2010-12-14 15:50:00,4,4,1535.53
2235,15393.0,2011-03-03 16:58:00,15,2,231.86
2236,15394.0,2010-12-16 12:46:00,9,4,2183.54
2237,15395.0,2011-01-18 12:40:00,325,1,107.45
2238,15396.0,2011-08-19 10:56:00,112,1,288.18
2239,15397.0,2011-02-23 09:25:00,289,1,94.0
2240,15398.0,2011-09-22 14:56:00,15,2,1345.53
2241,15399.0,2011-09-21 15:57:00,0,3,815.77
2242,15400.0,2011-03-06 11:27:00,91,5,716.2
2243,15402.0,2011-05-27 13:32:00,148,2,626.77
2244,15405.0,2011-06-03 14:44:00,188,1,349.1
2245,15406.0,2011-02-11 16:19:00,30,2,510.71000000000004
2246,15407.0,2011-02-07 13:18:00,33,4,1056.44
2247,15408.0,2011-03-20 15:02:00,263,1,267.18
2248,15410.0,2011-03-23 10:15:00,83,8,3450.84
2249,15411.0,2011-06-10 12:30:00,25,4,1358.88
2250,15412.0,2011-06-21 15:24:00,170,1,190.53
2251,15414.0,2011-04-11 13:45:00,9,3,774.9000000000001
2252,15415.0,2011-01-30 14:13:00,312,1,572.8100000000001
2253,15416.0,2011-03-02 08:41:00,64,4,3984.32
2254,15417.0,2011-09-15 15:26:00,84,1,508.8
2255,15419.0,2011-11-15 09:23:00,24,1,135.86
2256,15421.0,2011-02-02 14:36:00,58,4,950.36
2257,15422.0,2011-01-20 14:17:00,322,2,97.7
2258,15423.0,2011-11-01 14:01:00,37,1,43.5
2259,15424.0,2011-03-30 13:00:00,253,2,383.34
2260,15426.0,2010-12-05 13:55:00,18,5,1447.39
2261,15427.0,2011-10-23 14:47:00,32,3,1483.14
2262,15428.0,2011-11-24 16:54:00,14,1,93.78
2263,15429.0,2011-09-25 13:42:00,26,2,397.35
2264,15432.0,2011-11-16 16:30:00,22,1,171.19
2265,15433.0,2011-03-17 14:12:00,213,2,533.3
2266,15434.0,2011-05-23 14:18:00,7,5,1041.48
2267,15435.0,2011-11-17 16:39:00,21,1,149.29
2268,15436.0,2011-04-19 16:52:00,11,3,1122.53
2269,15437.0,2011-03-22 13:11:00,261,1,200.16
2270,15438.0,2011-07-31 14:19:00,130,1,156.57999999999998
2271,15440.0,2011-05-15 11:30:00,54,3,383.68
2272,15442.0,2011-04-05 12:24:00,248,1,594.0
2273,15443.0,2011-01-23 13:25:00,1,7,3236.91
2274,15444.0,2011-10-30 16:12:00,8,2,1418.26
2275,15445.0,2011-03-20 15:06:00,263,1,113.5
2276,15447.0,2011-01-13 11:26:00,330,1,155.17
2277,15448.0,2011-01-31 10:42:00,312,1,494.64
2278,15449.0,2011-03-23 10:43:00,25,3,974.52
2279,15450.0,2011-11-09 17:11:00,29,1,429.84
2280,15452.0,2011-03-20 15:21:00,29,3,538.73
2281,15453.0,2011-06-05 12:37:00,1,7,1388.37
2282,15454.0,2010-12-12 14:21:00,361,1,179.1
2283,15456.0,2010-12-15 15:34:00,282,3,447.22
2284,15457.0,2011-03-22 15:31:00,261,1,237.07
2285,15458.0,2011-11-14 13:08:00,24,1,161.64
2286,15460.0,2010-12-20 16:08:00,353,1,216.76
2287,15462.0,2011-06-05 15:36:00,93,3,234.6
2288,15463.0,2011-11-10 12:57:00,28,1,126.14
2289,15464.0,2011-01-05 15:56:00,337,1,1048.85
2290,15465.0,2010-12-05 10:12:00,19,18,7354.62
2291,15466.0,2011-09-15 14:08:00,84,1,334.53
2292,15467.0,2011-07-10 14:42:00,8,3,524.88
2293,15468.0,2011-10-19 13:38:00,50,2,467.51
2294,15469.0,2011-08-11 16:54:00,49,2,538.55
2295,15471.0,2011-12-07 14:12:00,1,1,469.48
2296,15472.0,2011-08-18 15:17:00,112,1,371.56
2297,15473.0,2011-10-10 11:12:00,13,7,1771.2
2298,15475.0,2011-09-23 15:20:00,76,1,454.10999999999996
2299,15478.0,2011-10-14 11:09:00,39,2,1441.42
2300,15480.0,2011-08-15 14:32:00,115,1,905.5
2301,15482.0,2010-12-16 10:08:00,15,12,11054.96
2302,15483.0,2011-03-18 12:26:00,160,4,233.81
2303,15484.0,2011-09-22 13:31:00,0,4,3594.31
2304,15485.0,2010-12-01 13:23:00,29,3,2575.0
2305,15488.0,2011-09-08 10:11:00,92,1,91.32000000000001
2306,15489.0,2011-05-12 12:54:00,22,3,1134.28
2307,15491.0,2011-04-18 10:04:00,94,6,3100.09
2308,15492.0,2011-09-26 14:02:00,27,2,659.4599999999999
2309,15493.0,2011-03-14 11:44:00,32,5,2001.8
2310,15494.0,2011-08-10 15:29:00,20,2,1299.23
2311,15497.0,2011-01-24 10:01:00,17,2,1262.2
2312,15498.0,2010-12-08 12:29:00,2,27,13316.4
2313,15500.0,2011-09-19 13:47:00,7,4,1131.56
2314,15502.0,2010-12-05 15:40:00,15,12,10384.93
2315,15503.0,2010-12-12 10:57:00,362,1,147.09
2316,15504.0,2011-09-19 13:45:00,80,1,52.83
2317,15505.0,2011-07-07 13:33:00,52,5,3610.96
2318,15506.0,2011-07-24 11:45:00,22,3,979.26
2319,15507.0,2011-06-21 11:19:00,171,1,492.36
2320,15508.0,2011-04-18 15:31:00,188,6,1000.27
2321,15510.0,2011-01-13 12:10:00,330,1,250.0
2322,15511.0,2011-09-15 15:05:00,11,5,909.23
2323,15512.0,2010-12-15 12:01:00,155,2,121.0
2324,15513.0,2010-12-01 11:22:00,32,19,14758.220000000001
2325,15514.0,2010-12-10 13:50:00,11,11,4139.46
2326,15516.0,2011-10-24 11:33:00,44,3,62.43
2327,15517.0,2011-04-20 14:02:00,232,1,267.03
2328,15518.0,2011-01-11 12:55:00,63,8,1942.45
2329,15520.0,2011-12-08 10:58:00,1,1,343.5
2330,15521.0,2011-03-30 09:15:00,39,8,3000.2
2331,15522.0,2011-09-13 12:26:00,32,2,398.84
2332,15523.0,2011-09-16 16:29:00,83,1,412.01000000000005
2333,15524.0,2011-11-15 12:09:00,24,1,440.0
2334,15525.0,2010-12-01 13:17:00,1,3,825.92
2335,15526.0,2011-11-06 15:01:00,32,2,148.44
2336,15527.0,2010-12-20 14:15:00,18,8,2429.78
2337,15528.0,2011-03-30 16:14:00,253,1,229.33
2338,15529.0,2010-12-08 12:24:00,22,11,3995.23
2339,15530.0,2011-04-07 11:16:00,21,4,1502.35
2340,15531.0,2011-11-09 17:47:00,7,2,2007.44
2341,15532.0,2010-12-16 16:45:00,24,4,1580.93
2342,15533.0,2011-09-11 15:41:00,18,3,807.57
2343,15535.0,2011-01-16 12:35:00,172,4,536.4
2344,15537.0,2011-06-29 13:10:00,162,1,110.92
2345,15539.0,2011-12-02 13:36:00,6,1,538.46
2346,15540.0,2011-11-28 13:51:00,10,1,213.3
2347,15541.0,2011-08-17 14:58:00,113,1,85.13000000000001
2348,15543.0,2011-02-24 15:26:00,287,1,127.86
2349,15544.0,2010-12-02 12:47:00,8,9,3546.71
2350,15545.0,2010-12-03 17:28:00,53,2,292.71999999999997
2351,15547.0,2010-12-12 13:26:00,6,14,4954.84
2352,15549.0,2011-01-27 15:38:00,76,3,1693.26
2353,15550.0,2011-02-11 12:49:00,3,4,575.63
2354,15551.0,2011-11-03 12:37:00,36,1,436.06
2355,15552.0,2011-05-06 14:47:00,216,1,90.12
2356,15553.0,2011-10-10 14:02:00,59,1,437.23
2357,15554.0,2011-03-07 09:00:00,277,1,217.2
2358,15555.0,2010-12-05 14:45:00,11,16,4805.17
2359,15556.0,2011-11-15 16:08:00,23,1,279.77
2360,15557.0,2011-11-11 12:46:00,28,1,473.65000000000003
2361,15561.0,2011-05-08 11:38:00,11,4,800.59
2362,15562.0,2010-12-23 09:55:00,351,1,134.55
2363,15563.0,2010-12-16 11:27:00,21,4,1400.44
2364,15565.0,2011-09-30 10:44:00,49,2,173.16
2365,15567.0,2011-11-21 10:48:00,18,1,186.01
2366,15568.0,2011-09-27 14:37:00,2,3,758.29
2367,15569.0,2011-01-11 13:26:00,103,5,1375.71
2368,15570.0,2010-12-05 12:57:00,6,12,4165.52
2369,15571.0,2011-09-22 13:15:00,11,4,650.4300000000001
2370,15572.0,2011-03-06 14:44:00,4,7,2552.86
2371,15573.0,2011-09-15 12:16:00,31,2,607.45
2372,15574.0,2010-12-02 15:46:00,177,4,702.25
2373,15576.0,2011-11-02 12:03:00,37,1,940.6700000000001
2374,15577.0,2011-02-07 13:32:00,150,3,258.88
2375,15578.0,2011-06-30 13:03:00,161,1,127.1
2376,15579.0,2011-01-30 12:09:00,68,2,348.6
2377,15581.0,2010-12-08 14:38:00,120,13,3679.9700000000003
2378,15582.0,2011-05-03 13:36:00,24,3,682.9100000000001
2379,15584.0,2011-06-30 16:39:00,23,4,725.11
2380,15585.0,2011-06-16 08:38:00,176,1,455.3
2381,15587.0,2010-12-23 09:59:00,49,4,913.6800000000001
2382,15589.0,2011-02-02 10:46:00,255,3,478.53000000000003
2383,15592.0,2011-10-24 08:59:00,46,1,388.58
2384,15593.0,2011-09-30 11:46:00,70,1,199.8
2385,15594.0,2011-04-19 10:08:00,15,5,1771.78
2386,15596.0,2010-12-09 16:10:00,100,5,1406.59
2387,15597.0,2011-11-04 13:26:00,34,1,324.57
2388,15598.0,2011-10-17 16:04:00,52,1,240.68
2389,15599.0,2011-05-19 13:05:00,26,2,761.74
2390,15601.0,2010-12-02 10:39:00,10,14,6776.56
2391,15602.0,2010-12-06 15:35:00,7,9,1297.8700000000001
2392,15603.0,2011-09-22 10:04:00,78,1,48.480000000000004
2393,15604.0,2011-10-18 14:47:00,51,1,216.39
2394,15605.0,2010-12-01 13:38:00,35,5,1198.23
2395,15606.0,2011-01-19 12:07:00,60,9,2920.16
2396,15607.0,2011-01-07 12:44:00,336,1,104.76
2397,15608.0,2011-08-11 09:56:00,27,4,1093.68
2398,15609.0,2011-06-08 13:00:00,183,1,298.48
2399,15610.0,2011-10-19 10:36:00,51,1,112.46000000000001
2400,15611.0,2011-01-09 11:32:00,9,13,1591.45
2401,15612.0,2011-10-09 12:49:00,35,2,195.15
2402,15615.0,2010-12-15 16:21:00,9,23,10399.74
2403,15618.0,2011-07-26 10:13:00,32,4,776.851
2404,15619.0,2011-11-29 08:14:00,10,1,336.40000000000003
2405,15620.0,2010-12-16 14:34:00,56,3,1553.18
2406,15621.0,2011-11-18 11:49:00,3,4,1293.03
2407,15622.0,2011-03-02 13:42:00,42,9,3709.56
2408,15623.0,2011-07-21 17:26:00,140,1,301.03
2409,15624.0,2011-03-28 13:32:00,116,4,588.13
2410,15625.0,2011-04-18 14:01:00,103,4,1534.26
2411,15626.0,2011-01-14 10:10:00,74,2,675.8
2412,15628.0,2010-12-08 09:51:00,4,9,2870.2400000000002
2413,15630.0,2011-05-19 10:16:00,44,2,1186.35
2414,15632.0,2011-03-10 08:29:00,15,8,3285.31
2415,15634.0,2011-11-22 16:28:00,16,1,243.55
2416,15636.0,2011-03-02 14:50:00,89,2,724.76
2417,15637.0,2011-10-18 08:28:00,52,1,223.36
2418,15639.0,2011-07-28 14:30:00,133,1,425.32
2419,15640.0,2010-12-02 15:40:00,3,15,12515.66
2420,15641.0,2010-12-15 14:45:00,104,4,1887.2
2421,15643.0,2011-03-02 14:34:00,191,3,664.0
2422,15644.0,2011-03-23 15:37:00,165,4,813.0
2423,15645.0,2011-11-21 11:55:00,18,1,612.01
2424,15646.0,2010-12-02 16:59:00,157,3,447.64000000000004
2425,15648.0,2011-03-17 18:59:00,203,2,657.35
2426,15649.0,2010-12-07 10:06:00,335,2,816.0
2427,15651.0,2011-03-24 08:56:00,36,3,646.3
2428,15652.0,2011-09-09 14:22:00,90,1,337.74
2429,15653.0,2011-08-16 09:50:00,92,2,877.4399999999999
2430,15654.0,2011-11-13 15:15:00,8,2,922.53
2431,15655.0,2011-04-10 15:25:00,242,1,560.67
2432,15656.0,2011-02-28 15:32:00,44,4,748.5
2433,15657.0,2011-11-17 12:19:00,22,1,30.0
2434,15658.0,2010-12-02 10:53:00,189,5,1024.1000000000001
2435,15659.0,2011-10-27 09:23:00,43,1,306.45
2436,15660.0,2010-12-09 09:49:00,24,9,1600.86
2437,15661.0,2011-01-05 12:32:00,316,2,309.8
2438,15663.0,2011-08-25 15:50:00,105,1,138.14
2439,15664.0,2011-10-20 10:57:00,50,1,386.43
2440,15665.0,2011-04-10 15:09:00,167,2,2242.01
2441,15667.0,2011-10-31 10:56:00,39,1,301.32
2442,15668.0,2011-05-06 10:39:00,217,1,76.32000000000001
2443,15669.0,2011-03-21 09:13:00,39,4,684.34
2444,15670.0,2011-02-16 10:50:00,296,1,173.05
2445,15671.0,2011-03-14 09:37:00,18,7,2657.13
2446,15673.0,2011-01-16 16:25:00,87,4,2881.02
2447,15674.0,2011-03-30 09:19:00,72,5,2446.6
2448,15675.0,2011-03-04 14:21:00,80,3,323.69
2449,15676.0,2011-03-01 10:19:00,18,3,3435.76
2450,15677.0,2011-10-21 15:36:00,48,1,657.23
2451,15678.0,2011-10-18 09:25:00,52,1,352.7
2452,15679.0,2011-06-10 08:24:00,23,4,781.28
2453,15680.0,2010-12-08 14:43:00,8,3,1333.68
2454,15681.0,2011-03-04 13:46:00,24,5,1426.16
2455,15683.0,2011-08-14 12:56:00,116,1,193.75
2456,15687.0,2011-01-13 15:13:00,8,9,2993.1
2457,15689.0,2010-12-13 09:57:00,119,2,254.1
2458,15690.0,2011-08-31 11:40:00,3,2,239.76
2459,15691.0,2011-04-01 15:13:00,251,1,136.8
2460,15692.0,2011-11-11 14:12:00,27,1,191.04
2461,15694.0,2010-12-02 07:49:00,0,14,6479.4
2462,15695.0,2011-03-18 08:31:00,266,2,409.98
2463,15696.0,2011-01-17 11:24:00,32,8,2736.46
2464,15699.0,2011-11-22 08:26:00,17,1,309.65
2465,15700.0,2011-06-19 15:36:00,171,2,696.68
2466,15701.0,2011-08-21 12:36:00,1,4,1542.14
2467,15703.0,2011-03-20 10:51:00,264,1,211.5
2468,15704.0,2011-05-08 12:42:00,139,4,2293.62
2469,15705.0,2011-05-22 15:37:00,200,1,143.1
2470,15706.0,2011-08-15 14:32:00,63,4,1060.56
2471,15707.0,2011-09-14 14:19:00,34,4,945.58
2472,15708.0,2010-12-05 11:12:00,40,7,3364.2400000000002
2473,15709.0,2011-03-01 10:38:00,283,1,133.25
2474,15712.0,2011-02-25 11:32:00,8,5,1072.3600000000001
2475,15713.0,2010-12-08 15:16:00,142,2,356.7
2476,15714.0,2011-09-23 11:25:00,11,2,330.88
2477,15716.0,2010-12-05 12:26:00,145,4,1118.81
2478,15717.0,2011-04-19 13:21:00,233,1,150.3
2479,15719.0,2011-01-06 12:31:00,32,13,5045.61
2480,15720.0,2011-11-15 14:48:00,23,1,598.73
2481,15721.0,2011-11-28 12:14:00,11,1,507.08
2482,15722.0,2011-02-22 12:24:00,35,5,2222.56
2483,15723.0,2010-12-10 11:12:00,364,1,203.1
2484,15724.0,2011-02-28 10:40:00,200,2,218.25
2485,15725.0,2011-11-24 14:51:00,14,1,415.25
2486,15727.0,2010-12-15 15:47:00,16,7,5178.96
2487,15729.0,2011-05-11 12:36:00,212,1,85.0
2488,15730.0,2011-05-17 12:43:00,65,3,1120.88
2489,15732.0,2010-12-02 15:00:00,211,2,294.12
2490,15733.0,2011-03-02 09:05:00,282,1,162.3
2491,15734.0,2011-05-23 14:59:00,114,2,1339.45
2492,15737.0,2011-04-11 10:01:00,14,8,1205.1200000000001
2493,15738.0,2010-12-02 12:50:00,18,16,4812.42
2494,15739.0,2011-10-04 13:42:00,65,1,449.12
2495,15740.0,2011-10-21 14:29:00,48,1,154.88
2496,15743.0,2011-06-08 10:14:00,15,4,784.46
2497,15744.0,2011-09-23 09:52:00,77,1,34.8
2498,15745.0,2011-04-17 13:04:00,18,4,1094.59
2499,15746.0,2011-07-28 15:21:00,133,1,196.88
2500,15747.0,2011-06-20 11:30:00,12,3,974.04
2501,15748.0,2011-10-30 12:51:00,39,1,149.31
2502,15749.0,2011-01-11 12:55:00,234,3,44534.3
2503,15750.0,2010-12-08 10:36:00,2,8,2465.48
2504,15752.0,2010-12-02 09:43:00,39,7,2637.38
2505,15753.0,2011-02-08 12:41:00,304,1,79.2
2506,15754.0,2011-04-07 12:24:00,50,3,458.57
2507,15755.0,2011-02-18 11:53:00,9,6,2364.25
2508,15756.0,2011-04-04 14:00:00,60,4,532.96
2509,15757.0,2011-05-06 11:40:00,65,2,714.42
2510,15758.0,2011-11-15 10:48:00,24,1,205.25
2511,15759.0,2010-12-16 15:29:00,217,3,253.04
2512,15762.0,2011-09-23 15:17:00,64,2,583.75
2513,15763.0,2011-09-23 12:10:00,31,2,1086.92
2514,15764.0,2011-03-08 09:23:00,87,6,3279.97
2515,15766.0,2011-10-06 17:03:00,63,1,315.06
2516,15768.0,2011-04-28 09:20:00,115,3,621.8299999999999
2517,15769.0,2010-12-03 15:16:00,6,26,56252.72
2518,15773.0,2011-12-04 12:48:00,5,1,635.6800000000001
2519,15774.0,2011-10-02 12:04:00,68,1,270.8
2520,15775.0,2011-04-08 12:56:00,244,1,104.9
2521,15776.0,2011-07-29 13:46:00,132,1,241.62
2522,15777.0,2010-12-13 16:38:00,240,4,1047.11
2523,15780.0,2010-12-17 11:43:00,183,3,475.28000000000003
2524,15781.0,2011-02-07 09:15:00,24,3,345.46
2525,15782.0,2011-09-11 14:29:00,9,3,2614.7400000000002
2526,15783.0,2011-11-29 09:50:00,10,1,246.3
2527,15785.0,2011-02-17 14:17:00,32,5,2328.9700000000003
2528,15786.0,2011-08-17 13:33:00,45,3,4932.2
2529,15787.0,2011-10-09 13:11:00,25,3,948.05
2530,15789.0,2010-12-16 14:35:00,357,1,351.3
2531,15790.0,2011-11-29 14:53:00,9,1,220.85
2532,15791.0,2011-05-19 15:15:00,43,2,1612.69
2533,15793.0,2011-03-16 10:45:00,14,3,965.61
2534,15795.0,2011-07-13 10:43:00,149,1,610.01
2535,15796.0,2011-02-10 15:40:00,0,8,2711.56
2536,15797.0,2011-01-24 15:47:00,112,4,2207.4
2537,15799.0,2011-01-09 15:13:00,75,3,884.14
2538,15800.0,2011-04-07 12:39:00,106,2,699.08
2539,15801.0,2011-08-22 09:53:00,45,3,1063.95
2540,15802.0,2011-07-20 11:38:00,142,1,451.42
2541,15803.0,2011-10-19 14:56:00,50,1,415.82000000000005
2542,15804.0,2011-05-25 10:12:00,0,13,4206.39
2543,15805.0,2010-12-10 09:33:00,22,17,5528.4800000000005
2544,15806.0,2011-03-08 09:24:00,45,3,784.58
2545,15807.0,2011-09-23 14:43:00,49,3,903.9
2546,15808.0,2010-12-05 13:05:00,305,4,3734.9700000000003
2547,15809.0,2011-02-10 11:16:00,35,5,515.77
2548,15810.0,2011-02-16 09:11:00,78,4,1391.98
2549,15811.0,2010-12-09 15:29:00,21,6,2218.62
2550,15812.0,2011-01-26 12:12:00,106,5,1801.14
2551,15813.0,2011-04-14 09:09:00,207,2,1303.9099999999999
2552,15814.0,2011-10-20 09:04:00,16,4,1945.33
2553,15815.0,2011-03-25 08:43:00,63,5,2100.6
2554,15819.0,2011-03-08 09:45:00,48,4,1905.45
2555,15820.0,2011-01-24 12:00:00,319,1,206.98
2556,15821.0,2011-10-09 13:28:00,43,2,570.96
2557,15822.0,2010-12-15 13:38:00,2,2,885.47
2558,15823.0,2010-12-02 15:08:00,371,1,15.0
2559,15825.0,2011-06-20 13:27:00,171,1,532.94
2560,15826.0,2011-05-13 10:44:00,55,3,1654.31
2561,15827.0,2010-12-02 13:06:00,72,14,1836.0900000000001
2562,15829.0,2011-07-22 10:23:00,98,2,636.14
2563,15830.0,2011-11-02 10:40:00,37,1,576.0
2564,15831.0,2011-01-19 14:52:00,57,3,801.76
2565,15832.0,2011-03-30 15:29:00,253,1,836.79
2566,15834.0,2011-03-07 17:52:00,69,4,2233.75
2567,15835.0,2011-01-13 10:35:00,43,4,954.09
2568,15836.0,2011-10-20 17:13:00,49,1,137.37
2569,15837.0,2011-10-06 09:01:00,64,1,391.98
2570,15838.0,2010-12-07 11:26:00,10,19,33643.08
2571,15839.0,2011-07-14 16:35:00,32,3,1048.49
2572,15840.0,2011-06-20 11:42:00,58,2,355.56
2573,15841.0,2011-01-05 11:25:00,72,4,1224.06
2574,15843.0,2011-02-09 10:19:00,303,1,118.95000000000002
2575,15844.0,2011-10-24 15:19:00,45,1,130.73999999999998
2576,15845.0,2011-01-06 17:19:00,17,8,3711.77
2577,15847.0,2011-02-24 16:46:00,37,2,389.27
2578,15850.0,2011-06-24 14:16:00,18,2,238.85
2579,15852.0,2011-05-26 13:26:00,186,2,160.71
2580,15853.0,2011-10-19 10:38:00,51,1,110.8
2581,15854.0,2010-12-13 11:47:00,3,12,2974.65
2582,15855.0,2011-03-21 12:32:00,136,5,712.24
2583,15856.0,2010-12-09 13:34:00,3,27,16387.57
2584,15857.0,2011-11-21 12:18:00,18,1,297.0
2585,15858.0,2010-12-07 14:31:00,15,5,1438.85
2586,15860.0,2010-12-06 11:38:00,40,8,977.21
2587,15861.0,2011-03-17 20:12:00,11,8,3165.36
2588,15862.0,2010-12-01 11:21:00,7,4,832.88
2589,15863.0,2011-05-31 11:36:00,25,2,68.84
2590,15864.0,2011-01-27 16:43:00,21,6,1936.3200000000002
2591,15865.0,2011-05-10 11:44:00,40,3,895.13
2592,15866.0,2011-08-30 14:09:00,100,1,230.53
2593,15867.0,2010-12-05 14:17:00,4,15,3812.64
2594,15869.0,2011-03-07 17:19:00,276,2,149.64
2595,15870.0,2011-11-07 10:58:00,32,1,354.09000000000003
2596,15872.0,2011-11-25 11:54:00,14,2,360.93
2597,15874.0,2011-02-28 13:28:00,63,7,4405.88
2598,15877.0,2011-11-22 11:18:00,1,2,493.28
2599,15880.0,2010-12-05 13:00:00,368,1,343.28000000000003
2600,15881.0,2010-12-10 13:32:00,311,5,501.39000000000004
2601,15882.0,2010-12-06 13:01:00,198,4,516.36
2602,15883.0,2011-11-06 14:50:00,1,2,396.48
2603,15885.0,2011-02-03 15:28:00,92,3,379.35
2604,15886.0,2011-10-10 14:25:00,59,1,181.09
2605,15888.0,2011-09-20 12:30:00,80,1,168.31
2606,15889.0,2010-12-05 15:12:00,156,2,446.87
2607,15891.0,2011-04-27 12:35:00,226,1,524.52
2608,15894.0,2010-12-05 14:06:00,252,2,263.55
2609,15895.0,2011-07-13 10:27:00,149,1,179.17
2610,15897.0,2011-05-29 13:32:00,193,2,222.05
2611,15898.0,2010-12-06 11:01:00,0,5,1388.88
2612,15899.0,2010-12-06 10:36:00,368,1,56.25
2613,15900.0,2011-11-16 12:19:00,23,1,351.11
2614,15901.0,2011-07-08 12:18:00,16,3,363.88
2615,15903.0,2011-02-17 14:04:00,9,7,5126.76
2616,15904.0,2011-12-01 14:50:00,7,1,164.68
2617,15906.0,2011-03-29 13:28:00,19,7,1567.69
2618,15907.0,2011-05-13 13:01:00,3,3,967.45
2619,15909.0,2011-06-19 10:38:00,173,1,191.94
2620,15910.0,2011-01-27 11:55:00,0,8,1232.18
2621,15912.0,2011-04-20 17:10:00,177,2,264.62
2622,15916.0,2010-12-08 13:07:00,15,8,1528.09
2623,15917.0,2011-04-06 10:40:00,247,1,123.1
2624,15918.0,2011-03-13 15:55:00,190,2,334.23
2625,15919.0,2010-12-06 11:26:00,19,2,639.89
2626,15920.0,2011-07-08 15:16:00,153,4,167.5
2627,15921.0,2011-06-20 11:03:00,172,1,336.03000000000003
2628,15922.0,2010-12-01 13:51:00,372,1,369.5
2629,15923.0,2010-12-02 12:16:00,372,1,127.08
2630,15925.0,2011-05-29 15:35:00,193,1,207.15
2631,15930.0,2011-10-03 14:52:00,66,1,426.63
2632,15932.0,2011-02-23 14:50:00,3,8,2495.87
2633,15933.0,2011-09-14 12:05:00,20,3,1107.46
2634,15935.0,2011-04-12 09:35:00,238,2,416.86
